Payments history for,aarp0gscrepras0dzybhga6v8sx9us09sehja5x7y5
From,Tue Feb 01 2022 00:00:00 GMT+0530 (India Standard Time)
To,Tue Aug 16 2022 00:00:00 GMT+0530 (India Standard Time)
Total,4013.824564818559
№,date,txid,amount,status
2211,1648638851,0xe2f9f1512f3fa120fda48c2e3e322aee4da58277cf02e46f8ec9e027211d79c1,1.56155226551,true
2212,1648632254,0x4e4558246180fb372d429b0f734e331c91b6d288f7af841dcf905d8e353db066,1.37743553729,true
2213,1648625695,0xf1c29fdf8d978d083cdd4945ef36a51fff47460f68f99e4d321b9e75714e58bf,1.47806152778,true
2214,1648619054,0x749515480754e02c0e9dcf4fc2eb4b07f66295a818587a2151270ee5ebe098e6,1.15256622812,true
2215,1648614538,0x70959ad99f7c6d46d8bc4878e3a888a5d4389aa9430a2eb8664e365b3fcc7872,1.40624844427,true
2216,1648608017,0x4bd67d2382667bf232299d9df1f9f3b501e1b7908342797c3f716f61b3cf4633,1.0043005053,true
2217,1648603533,0xe238aab8cf9e6b5b5fdf2b9cbe94105bc77e2733435f0939be1309fd08f5fa82,1.05396384308,true
2218,1648599212,0xa2964d0487a00eb4944e81d877e77980ef8c352527b8f2429577efb7dab1fbbc,1.09904986994,true
2219,1648594813,0xc2e4dc3ea5d7e8c670cd68585ad50aa1b8cc1166cdb481688bc801da4afefaa3,1.05561503186,true
2220,1648590251,0x2d88cd138b54a69cd52cd260c1d04e1d0bafe40cffc07758f6bc4285d63ceaad,1.44842841567,true
2221,1648583730,0x67f68d969c337780077a7103f04c3f51a79f5705a7699e48eaae781b94acbd8e,1.17562268059,true
2222,1648579212,0x5d9f3567821d493bc8ad184f2a1319be7e6436b73f3630527a602af9018d00d5,1.03208465032,true
2223,1648574693,0x7339e8bbe332060055be2a823981e685fda9868f371b568183e5a92e6615af3b,1.07172237306,true
2224,1648570172,0xd1bbcb949e62319faaf6f3483e4d1020d2f9e42cd16f3fe435633f459910dac5,1.02726915581,true
2225,1648565693,0xd10646b1ad57d960a7ee7f581addefc74d0ea75dc5584c6dc8c9524ac306b1ce,1.02120648036,true
2226,1648561091,0x1ceb7fae50922d5dcf81ff1219208e4edf6581af42fa1af79324474b0e827fc1,1.43312530163,true
2227,1648554366,0xf405579f3a7f26b1df3957eff57c2bf1431b8adf46c164432435d7d72c60e341,1.10842182038,true
2228,1648549885,0xe2539de52b3e86a8d81a2c863744f7f1c49e5a58d8a34992a1bb76943559c62e,1.35397595635,true
2229,1648543211,0x5f00ca966e3e837f739008be55379b0f71ea320b9f81b6573321f249782b7bf8,1.02574384954,true
2230,1648538776,0x9e41a7ff529052a8879f9c97e8c587050699d139d9a41da8b9396c050fe5e8d6,1.52744573512,true
2231,1648532138,0xa91b7e63c99b1a6689d26d5c13a00e1118881455cd0ffb780b4a50ad0a0859ec,1.21889679239,true
2232,1648527616,0x6d97252ec36c88932bb8f90f92aa833141411e91b87d7d141583e26f9d8be24b,3.48736664559,true
2233,1648511445,0xf913a27272fe8234cc2094be4518de50b6ffd8af3f4734bce1343aebcb98776b,1.34700813344,true
2234,1648504933,0x18469d47365c28062e2064f0bbc15f5ebb8514d18b2dc9c19b1ae98e9756311b,1.21534899512,true
2235,1648498377,0x7794ace658354cd7de6a6027546b38749225e074dfb9a7445e0b4debaefa50f2,1.24801354922,true
2236,1648493939,0x08eb61f1c2a709a5aedf960a0bc51400f07e37220ed9643229ac1174cfbd09f1,1.19478592323,true
2237,1648489539,0xd23035fb822477a980abfa369d11cecdaac83dd23642f28404fc4e5fb471fec5,1.18354193698,true
2238,1648485053,0x1b1d8c33ff0e2bb66ada75314bc1cb1c71b9fdeacee1d889b8355d45a48349ac,1.14338402794,true
2239,1648480490,0xa106a2e158c7ea0426f2e9a26e0385e5928307e5ae38b53d6328ae936a3d86ff,1.23625638178,true
2240,1648476092,0x3f7747c9f61a13fad7fbc852ba9c39a2f446dd06ecdf40d8c4ff222f2093cce2,1.16976882897,true
2241,1648471690,0x8647778b4c6dbcae46aa1d1bc5fca26848ae149aee581711c164c43c1ab0b112,1.06221999915,true
2242,1648467416,0xc1a752b076362376086e6e179c5b0f8807225c820e53d78ecf63cf01e6e66f0a,1.07390785676,true
2243,1648463018,0xe95ee1caf26b5cccfa5d4381957c9c35c45a10221fef9e2a0067061f2f09a7ac,1.12377339153,true
2244,1648458578,0x232227b9a47fc1a7ac5c303ff79df41077f089f11bab37de081fe6cfb79eb12d,1.13860912817,true
2245,1648454094,0x3c06231dcef80dbe90b1b7f467462cc0c81aabd7f1b5b9976907a650368da428,1.17370012457,true
2246,1648449779,0xa44318ec91c417ec67a30b6ceaf6f364f00250a4190891b750306ec920175800,1.10641818556,true
2247,1648445291,0xb7ee4a802bfc10e82a95085405e6c6e1f91dee834f952ba6a21241080702c250,1.14804346854,true
2248,1648440936,0xe7d9c62b5a2918df9ae768ade3b8f101645e60cf0559420f6974934255d8247b,1.06199993678,true
2249,1648436540,0xbe8a79aca82af9a468140fc3111a2b875aa6e07e3bd9d31e3a06d08b94aa59e6,1.2116363724,true
2250,1648432139,0x86131ec7217c3543e5b19755916101131ce336739c1885d3ae08d955e8857468,1.06591737825,true
2251,1648427784,0xa3dbf2b7865c131c3d0c28af5e5e3b02b11d99f8b6095a0095de84e077c5c21e,1.09971382124,true
2252,1648423426,0xf6dbcfad182908e2ab067ad706c3f1174c78297d2160f56a674b32bfe9b01aef,1.39923697136,true
2253,1648419032,0x9e37779ea82e64c7a65f9ba9e2f72c1fd2c3b75f87877dc6a2a6200d18f8b518,1.18361895236,true
2254,1648414595,0xb55026d2b4cc8560bbc92deb2c8d398ea9b9aa7c5b058fb0cbc3704ef04b5cb1,1.18151827217,true
2255,1648410190,0x7feb900c5ae630bf80edda2ab2839a1bec82f0866b690c9a92134a1b1b9370cf,1.29891167934,true
2256,1648405746,0x85501869d6e01b4b2f14cce86f45e17d29b15ab2750aa922e37e839354c9b9b9,1.13006641532,true
2257,1648401388,0xe692ab6744f0eea8cf7e923e42370c255690c73e77bda1dd52d4b26310623730,1.30573547732,true
2258,1648396870,0x590de71af5773aaa3d8320c9b6b181fd3c99816a41bacee811b7471477a60c8d,1.15279313341,true
2259,1648392474,0x15d2057c17127cd2749672d3b7782ae7c521bf494f15dc3da52f4224c6a786a1,1.04895552683,true
2260,1648388114,0x21ef7d209e7e29f9a3d092ba9bc9a95ea63c9b4f771395bb479e70c3ab54dc8a,1.02556150884,true
2261,1648383759,0x4becb359350f5021e754891d0400ab008479a23ca060edf1008ac4d8180c749e,1.19819993655,true
2262,1648379403,0x815e7bcb3c803c413cca27cb66394f7de81ae6164e65480f59f0e4e01a5e1646,1.0631322134,true
2263,1648375046,0xecff9fd0eb6011bf5f1bca9d94159fa047babb8c21b3500d1c87a4785cbdfba0,1.17934294256,true
2264,1648370769,0xbcde26ee878a5033be31b3a7856b679fc3ca41650768b394a6da71372b99dd1e,1.25947506173,true
2265,1648366328,0x4904794d36fa1e018136af37ab36d67712b60a8fc4870aa8b95f41b07f4d34f2,1.05238182611,true
2266,1648359852,0x9185efdb45924917ee7606c69a7c48deeed3f713f9e473cf81d9543c82b825dc,1.23675451356,true
2267,1648353326,0xaa82069e6b7811f56c0576f07f662baf51e4535bec9e8c334ae01bf24034dd4b,1.04382153125,true
2268,1648348931,0x3864647713b4a8897a688450b7a37f2be06e8baaa558cdb0f0bd64c2e1b966f9,1.26546867303,true
2269,1648344575,0xb2e63bbadffab435867a9bf6c4909e14caa528859e6a6bfe673d071dd707d3dd,1.1212567168,true
2270,1648340217,0x6948d9889cbad2327d0bad174e5a83bce87a3f85ee329a32edadaafd48aa39f3,1.26708808584,true
2271,1648335817,0xc6ad3f0a0ced51da61926dd47740db4dc8225d7f4b8926ab39e38a5065c5b56e,1.62076534364,true
2272,1648329467,0x669ffd5b2f6968aa595fd536a75303d9e008124193d6f0aa5384c723ac8d4317,1.13904975314,true
2273,1648325113,0x4d02873295817f04c2a61295062ce1a81e8bc6647180d1fda715661994208bdd,1.09367259795,true
2274,1648320677,0xe4b6eac53fb83525338ae1657bdc4ef58824d34fbd38087071318983c5399df2,1.17250035417,true
2275,1648316360,0x821d11f6ee00cafe5c8509daa849011c931d10d050b0881dee81b9170b52d8b3,1.10675152197,true
2276,1648312043,0xf55f0f4b69eb40a001d3c94c9dd5908baca9a8823bec57c08bc78ef69df3b596,1.24792453358,true
2277,1648307769,0x60c867e9481d1334c4bf18de68e4ff74c76a7c90ed60dedb937835889c760a39,1.13912904098,true
2278,1648303493,0x7a133d0143243f35eaf171903a10197cf0f2a0a5c1a5713ba129aaaea492a922,1.26686810713,true
2279,1648299178,0xe5e17ac7b2bfb065d0c64a130f2f206a148c04eef752e608a4c40aafc1f10760,1.26313171186,true
2280,1648294779,0xb74a304fd3596e7169d60c0d143aaeb1c1af1cd32241bc1289eda4614818b0e2,1.09068679943,true
2281,1648290545,0xf1b2e6ab8e7a936768d22f1c33c41f890f144f6076a9a28c24dd284d33005bf1,1.07899206543,true
2282,1648286388,0x3e272c4be624180dfeac18864c864cd5c72a836a2467abd2265b49e405682632,1.67628762049,true
2283,1648279987,0x890754c88d2d4a948dc42a25660492252c93483c7670bc9285013346ae665267,1.08808879152,true
2284,1648275794,0x13bc13bedc4a43dc787d2489db92f418901083802619428f15de6d1265992512,1.24051073545,true
2285,1648269402,0xbb7b4f4ccda576632a692f80e5fae79fb999bc09006cbbcecc9fb8e8429e27d9,1.10563085303,true
2286,1648265086,0xa5ad69fc1422a1dc3817cd5efb8cc2c1827a162ae6dc8978bcd579e783338c14,1.24208208523,true
2287,1648260849,0x912cce19171a04246405faea3058ff2a94e3aba50bb85fd437daff0ce014551b,1.11393298026,true
2288,1648256575,0xf7aae43a1d8504576708eb74c2bcd57fb45a9608aa4a0f0f39cf31c58a9f6219,1.19744231464,true
2289,1648252341,0x7598a5adac22e8b2a1ccebcefa415d8265303ffd61940cca21eb846e892f6db0,1.27940282634,true
2290,1648247984,0x0451a3ab14261b78a097255723ffc89b9546d0dfd054f5ed149e4950f020efc5,1.32413534974,true
2291,1648243626,0x92d92941003f316d2cd856154a71a5b8d1917dec7be17918d608302c49577b50,1.40085780503,true
2292,1648239268,0x77e0f92465c1609fbeb09d7c0695fba15f7bee7a685e29e8f019dafa313c050a,1.19147814648,true
2293,1648234910,0x6e9002e711cb499d62536920fb3ea5fb1d46bc623047fc19fa869309581e9e46,1.45157542709,true
2294,1648230595,0x9bbc4ff9db260b1d3fbf7f45c201a97bae57ba391bcf81db28256289567b1059,1.1081650398,true
2295,1648226397,0x263ed847463ca5d43579ad3c31dd67dfb798ca3220c03ad484a811ae4d49521a,1.33249510827,true
2296,1648222160,0x442dd6af114cce384b9806507f9eb2db1f6918874a26ca52e5f3e5dcd9f697b9,1.11948922287,true
2297,1648217887,0xcfbdd090366010d89943b1c6fce1b08bdb529bd5b2d5903f1e99a83314e34c4b,1.28807528462,true
2298,1648213610,0x0058ee0c7fb40be26d387b394f087062bbc067897ba5ecece8a91bae92d15f50,1.00660949271,true
2299,1648207179,0x36bb03375f29b0cd8c32e8603ef08f3b9016875510fd8fee96611a7288b08e55,1.45872556899,true
2300,1648200701,0x788374e97c0c2131c5f29375469e5ae760356474a719c1a83648630bc95b48df,1.19003670234,true
2301,1648196467,0xe5067923aae161b2cb029d6148635d7708e8602416bff69879d58127eea19f7d,1.17059049418,true
2302,1648192028,0x303be244077cf1d2bceac198bb97659d022df608c4a5205d1479e57cbe05ac48,1.05955980371,true
2303,1648187793,0x9ca8188e88eba8ecee091b5a799bd70dc54528fd0d24c915fd05ab672c2dab6b,1.48413984864,true
2304,1648181272,0x709a70235ef2ce8da8766185bc00c0c680e2b02dd3211bb031f9d0f6a1623320,1.15996140794,true
2305,1648176873,0x11b968f354e712cc9803908a8906d5617b54ec45612984b8badeed73b100d27e,1.11700425029,true
2306,1648172600,0xb7282a95d096573dddab02a53dc944065c31f5c02f08cd5487e25cc8350cf1e4,1.34403256901,true
2307,1648168244,0x6f88054dc8264cb57cb57af93a2c54d65e2b01686fd926fdb23eea7452f76aa1,1.14241950558,true
2308,1648163889,0xeb04626bb72df1134f4043d34bd992aecca1de4393a42148b82fe1335d0896d7,1.04944591287,true
2309,1648159615,0xc1a7d7abb993c8c48adcfb3dfa825fbac61754f4df614f375a204eaa061baeca,1.37510124887,true
2310,1648155179,0xf07ad879de2b43e49068ebc7e2199ff96529670daedc0c083aa7ac904b1dd73f,1.09793521958,true
2311,1648150907,0xf8937bbbf3033344e9a58a939e28eb3ae3d8f45932e357b47b308b90e3e77e91,1.17060118822,true
2312,1648146552,0x371f59c37127ccc03a4e01a39d790a45c2b5e6fe1a9e57c936df8a5a392eb12a,1.20912279877,true
2313,1648142241,0x1b5bf9ebefb5bc6f9c9e4439ed3484428c5a85c08f03d7d5c19854da1ded3ca3,1.27153230847,true
2314,1648137928,0xccced199ddf9e0fe95bddfe060266c35da6504a5eaca3576fb500bfd1ab42f06,1.18028289885,true
2315,1648133567,0x86e4318208904019fda6f122b435525e5a3cd47e92cbf1c76f4bf7ed040b4fa8,1.13925333616,true
2316,1648116374,0x01cac4af443f49d99ab8b12ac8f0578712378d4d27c3618ae13d149565e52b02,1.15044910315,true
2317,1648112053,0x2add8cb12ce887308382dcd7d6fae8f83cdb6fc72e1415254484b51814bbc704,1.21190228089,true
2318,1648107739,0xecb66548672691554e7f9801ae00423fc0a69afe2698c9f711fe93d93f154621,1.2673910786,true
2319,1648103463,0x43e589add338b7b77a1013f13aeba9c072d94ddefb7c9fdc295c6d396cd3efe4,1.26329453724,true
2320,1648099147,0x5e9fe2f5396a7b84b1f1b58fa5a835773872749ca176af8dd1a1e9014831330d,1.12609767838,true
2321,1648094872,0xc795817d75ad11a5c8a97ba23fa8253799e88459b0887eef84977605c14d92af,1.37280329802,true
2322,1648090597,0x0126789d8e54e499e1363505246980bb6cdd3f56f04c8a3a08fb76e7749898f1,1.47552071782,true
2323,1648084207,0x182a535eae417fcdb9ad6259feba1061f78e6021de91c0105f96bb1fffe85e72,1.26945334404,true
2324,1648079892,0xea715c0811396f86bfda893c6726bb98fdf6e1cf8ffdde3480aa0fb2dbe98b2d,1.13889810024,true
2325,1648075701,0x007b94a864e4ab9bcc499bf4534c304af32068e776ce8baef486528a3af9d1f2,1.24990662976,true
2326,1648071346,0xb6891b4aba38a5ea8360c96ea1f233c39fe5665be3ccbd82d99bfde7dec781e8,1.19585932776,true
2327,1648067154,0xdce6d034235b4ad96a86e24ca88cec8f662c06ab31eab5593646b05742d63a4f,1.10898244579,true
2328,1648062882,0x30036c91ab83d94c7bce96eb28499c0e2630c23069deb1db3121bca3af5b774c,1.14421566564,true
2329,1648058646,0x637c18e91c606f7291a95e7b2470e795d38394bc58a5d38e19fb7eeb65c470b5,1.2353782751,true
2330,1648054412,0x465a2eee4951897da46425cf2de7662c799f05c5b0626df01dbb0709ab9d7c02,1.11113844856,true
2331,1648050138,0xa7e7a4367bc60cb69ba11dac312beb9425466a143882f158dddaf90ee5cd00fa,1.14712706445,true
2332,1648045905,0xc3fbf6d9f1b007dc19f3374b4b6956f4ca3282a755f10b6fccb3c77535c71904,1.17322490089,true
2333,1648041468,0x60d663b47d0ae33350ad704e8f81c90f818a0f99e7f3938eaeded564ef25fc43,1.02442130335,true
2334,1648037273,0xe304b6594d934f7e107a057eb640038c49cf0103c164aa78718f632bf9a30969,1.18627481183,true
2335,1648033040,0xb4b2a65285975f14e2e3a094c25e5058001d78fc04937ea1dd2a67a42b77fa57,1.20801412578,true
2336,1648028676,0xfe6b0d470c5b8fb188b8c81140dc1878fe7090da7ff279b7a06df0d7e921f23f,1.1218353545,true
2337,1648024411,0x4ca196fda61a9875040325bc793db498095f0edf4a7ad957a71cd383e10de28f,1.48781247562,true
2338,1648018059,0x212d9e700fa1c2f614a46095a48f0531f61f180462a5c3f3eac9362ac0a42908,1.43937521079,true
2339,1648011789,0x77a7b07c6bbb2f350d046423f83844a078338debb5636d94edf14318081a4e28,1.12770106335,true
2340,1648007555,0xbac9f4c09c02c867eace61295895037b9a455757012407950fa31017002a285f,1.13189211493,true
2341,1648003196,0x9611073b86d88dc26413c2960123f4de1be9ff0e8380c2ebb09fa964377f389e,1.29993867055,true
2342,1647998921,0x12e55acb5416af244b071d78a01ede603a2553bc10c39b53a97ecfb9cd9704ee,1.21052910115,true
2343,1647994606,0x60ecc16d6b3e53da8cc867ebfdf39ec02db4dfb87aaa84b5a63cee5985c86535,1.13086391568,true
2344,1647990413,0x7cd73c1077c74a78e6e9a2a46c4970bacb43e5ea7f8710be515db77779117d3c,1.23721180691,true
2345,1647986179,0x7356fc95570d67ab87502a631ecf13ba1a084c00b5790cdf987050176b70a4b9,1.2879958682,true
2346,1647982026,0xd150b91643c0a2535b6a734d399921d60746745410b18105accaf74a1e3403bc,1.26453629368,true
2347,1647977713,0x10f98940ba6b5ae1c39bc645741fbdac639672d9a013729e152205c3afad8285,1.23168982585,true
2348,1647973560,0xfd0b3089dfe97478801ca72809ad778d751fbb40b86d647b65af0821c1776568,1.08893311615,true
2349,1647969368,0x7f633ba8a342de34bc2e70d2c9063d859519f1e0ecd4d0979188f150b6b1f934,1.05300549549,true
2350,1647965176,0x46bc3df84a3759806bca773b66cb55192379348356d0f54e17313e2418d201dd,1.13368516199,true
2351,1647960984,0x2f8abfb3ea0b19feed628b5953b948f91ca09e4285c64eef37817ca75ea82a7b,1.19031742751,true
2352,1647956792,0xbf1bf60eecde9d60596e664de89b26724c896b4f24ee65771b80ecb1e94432ed,1.1656070569,true
2353,1647952719,0xfbf160f62c7ee1ce87601aac5a33604a1edbf617354cb9dcd786e20f35f8ecea,1.07743003553,true
2354,1647948520,0xb2df40355ce9305a64a2f0348f49c9e3f64e86038a7948f2aa78398ef735c04f,1.40656754025,true
2355,1647935768,0xaa3e56658a01838a0517a643963a5b8b3c31c476e7f4e29e8985cc1e151d324b,1.51108178393,true
2356,1647929495,0xd05857f807f4e299349b0d035f2cd2ad6f0d86aad1086e1decceefcd7925a95a,1.587143868,true
2357,1647923228,0x93bf25c9cbf17fa9c3eec2ca1adfd9c03f8f30c9b90907b2a736700371d1b60e,1.2567871991,true
2358,1647919036,0xdefc1b855a5603bb6ded43e7042eb5416b04e04c385ba7cf4d1ce1f06e7ccd2f,1.44755906375,true
2359,1647912644,0xfce7459e012485a7ca44cd1c30a75e8d65e352cab7f11864a0176f204c3c0bfc,1.21071950579,true
2360,1647908488,0xec1f26ceaccccb12786c32fd42e7d2e0888f7d25bb4785243b480171d12ba8fe,1.18203484448,true
2361,1647904294,0x90f19c2783f53a0a4e09f6eaa54a4d1f8791d934183006b99da6c8b038620dae,1.17588432033,true
2362,1647900058,0x03cf8d2d0973fda1cc066dea0de8c8f5f4bc9089e5f622972913880a82d527ed,1.30904555787,true
2363,1647895904,0xf5d2e3995017324399a29f76e65c77af23f400d9284692adda58f4591c4d52fb,1.11532547377,true
2364,1647891630,0xa56fab91aeb0271d42e3d2e40057f11a95dad364b0a7d5b44906d4d9ee531082,1.08739785264,true
2365,1647887476,0x5ea42a8a5a85ff5c5a3819d12204ed543bc018a011b2f8ba721f172574b346af,1.22934674009,true
2366,1647883282,0x86354c9e7b397286bd428288de32e08e8c4831f1d47e892011b1af43821047ef,1.06492999719,true
2367,1647879129,0x2a2d569be1c0ababe03bdcd516642c1565122c44dba24fd74a27b7ed894c3a1a,1.18191284534,true
2368,1647874932,0x713c444cd57756f6d7fd333ee45fba485a08804e1cf699b0850f4bf18adac194,1.19160103874,true
2369,1647870698,0x02b0ffebe40f49491767d8b3b0d54055d6a33dc149851aefaeb9a441e9f99e98,1.07239889108,true
2370,1647866376,0x367ce48a2628864b8a37b2326ac3a6923b376b4d1ce02152eb586cd23293f15f,1.05915866153,true
2371,1647862181,0x80f389009252c866fb7b000f9bc901c96be709e746d374cd22399d36cbc8166e,1.14427941443,true
2372,1647855948,0x01f3d4863636e5442b645abf9290450476f52cc8bb7a04bcccb7750fd495e307,1.09673207907,true
2373,1647851663,0x78a2859a2cc08de00c63e11e6861f3be5947e7c8035b60fff6cb8a1a51e3d375,1.47434148118,true
2374,1647845393,0x55ad852eef6a762a240f2c29556687805a994dcb655c00dc7b06dae48fc4179c,1.02958477266,true
2375,1647841117,0x59f4abb66d482fec90c4141d44efa32c81bbf1bdbbe5876416e5986314830def,1.21334087267,true
2376,1647834971,0x1b147af766a6fafedaa4c1766b0b4de4622f503c8b4915862c3f5d4042002d9a,1.64412929648,true
2377,1647828656,0xc50960c53a7f24c9040233b6419f873f90c2424e76fd4ce8e69f8d36d4a92dbe,1.06357167078,true
2378,1647824502,0x35f44cb6ac90fc6ff234d5321cf3b7247025d035104625f6c504cfa014e8cee7,1.13798316534,true
2379,1647820350,0x9c5850d69ee9332fbad0deb3a745253a7b5dfb72c39cbdf4c6c01fef8e70f0dd,1.13733643283,true
2380,1647816197,0x9ca1b136c4f82851c891dee2fa1b112f28547dd62fe8150ea0197c4d52ed2d44,1.16168769182,true
2381,1647812044,0x40a652f825c603e0844c41d9a0ed278619c35ba45753ffbe61c3e42dfabd7455,1.40301617786,true
2382,1647805853,0xd6fa6501086e003f7dfcadc89770f9690e6de0e1c802fd3c97bba155f90c42a6,1.1464150643,true
2383,1647801701,0xa9d758bf0ba64d55d42dff6565999c3475e25f9dd485be211b5896c73692d2e5,1.54399876588,true
2384,1647795348,0xffdb9982e92d419bff54458f16bbd5b6031f45a2962a9abbd0560d8f4f18c13a,1.11194342058,true
2385,1647791195,0xc2804f10a31f29b5b6af430bea57dd828f3d99a355ef3f16616c82f049f11ea3,1.20109068439,true
2386,1647787002,0x722f5da47a60ceba647c81fa98823f7cbc5ad0e03d0a8d105164a067fa3e1007,1.20023193405,true
2387,1647782808,0xaf0544ee6d0b2bd51f0a7b49296ffc212b32a4503a055a4a47063163406355ea,1.25713468768,true
2388,1647778532,0x35258c856f59f42986b58cba4e06489b55b48c543a441e891f05cff4fea1ca96,1.3217318285,true
2389,1647774299,0x9074f1f8751138f0cccaaddbc35e1af18a87fdd162b3b55a1dec47dd71e46f09,1.16146739449,true
2390,1647770063,0xf95e14bea5510cb45017f65e5141dfc651e5bccc84ffd98da94fcbf3742ab8b0,1.07359844972,true
2391,1647765829,0x65736623fe9f1ba536d0715f7c296be4b7d136dc0f2e60a866d5b6f0c60e6e27,1.23088891033,true
2392,1647761593,0x0b68c59f272778e0c97fe599491c93b2954d80610b227fc47efb01a72cef813a,1.21930782618,true
2393,1647757317,0xcea8a6938e7c87fc672c67c0ca9671a38df5a01f38a3d72d151f94a1ea876cfb,1.22598245106,true
2394,1647753042,0x1f5714efbdc95448d4d208410c799ecf68e5ce7b360fc99517fb0f78958a049a,1.0740531146,true
2395,1647748888,0xb718621bef4d6298f39ca05b09238c052d9bbb8d3aad6c954310d74c8af7dcc9,1.17312535754,true
2396,1647744699,0xed616271b3627934dfaf051ece908d8cb5d5405a7f5d44a1a11ee936fe85e1ad,1.11462241575,true
2397,1647740507,0x26e36f8657a1abff0b31cb441032e842677244cba8225ce1fd1a1fe446c0dada,1.17572096747,true
2398,1647736233,0xd23d4a53def5b8ab4e05b13c467f97408d40fbf13cde33ba501efac6fd02db37,1.07166678318,true
2399,1647732161,0xc47cc53e0ab345a4d404bd5c5e2216fbaf038b9adf47b3858c9e1923b613ede1,1.1597594336,true
2400,1647727802,0x8ae40c8cd4dcdd1b36242038924833b10d420f73b63aded87d21fe5a5aef0af3,1.56417130929,true
2401,1647721574,0xcc5eebe4151d30f2d6c77a614b09b86212df3e02aeea5e7cbc75bce969654522,1.13412985518,true
2402,1647717339,0x33123e223eeaffa8dbf5e0fd12e0821cbc2bca1853b40a463749b32a70410a38,1.1760788749,true
2403,1647713104,0x9bd39454201fea9df7a05b7b4a8f56e7cc5c664cc34a7c84f56100c8fafd4396,1.53255377969,true
2404,1647706791,0x21197a5db53dea77fe1e4f957afd523af2e4a1d41237079bad1d3b0ecdef2bd2,1.08293477661,true
2405,1647702557,0x00ddba12b45a5e3b45b6fe26e58ce150ffcab34c1f4126207be172ff762aa2f0,1.10689944103,true
2406,1647698405,0x41d7eb8acb85d14e89ad2ab4030583475ae8445466f824c20dd3cfd81485b3dc,1.26317506063,true
2407,1647694166,0x5f76c7a716521098ede61ab01248ce5731f9bc0836879ec381605e37d5c47bb8,1.00296431047,true
2408,1647690094,0x1a7b0c14f65a250db20156f953dd811e38aa5ddd990be3c7417639e2356dad69,1.05941299513,true
2409,1647685944,0x710fedefe952dd3e55a23d4a298cc4344424facec28053a2fad6822b178116fe,1.56637309227,true
2410,1647679795,0x1f73ac84854398f24a5116264c8537478d0d19ec50c813759b5a416007fe0840,1.19147834371,true
2411,1647673605,0x4627fa47092ed10764d73dd92c6cbca947d5d78afb1eaed901395225db22d1cc,1.19034916502,true
2412,1647669447,0x4258fd33c7b4c285dda017a52d01ca19b79dcc73fa659b75e928e47dbe67ebcd,1.19822257621,true
2413,1647665295,0xcb925270f3389976b61fe63af6a1a71d34e4258434c2874228d95165fdcec9f8,1.11151579278,true
2414,1647658986,0x34c6f68a28f01724ae6ac1db29de3da2925b711fc6614f691d79b068cbfe3bdc,1.22517795135,true
2415,1647654834,0x38bba4d7b2cb4a17b0201089794346b2aea22f436448aacebddcbe01f15e0480,1.21277067514,true
2416,1647650642,0xcaad06bd0317543db2bdc96d493e068cdd3f131643a85b81aefd5db2b31d6f3d,1.22808894133,true
2417,1647646489,0x92d91845fba63d4f3d603057ba970dd089dc055f59cceb8c93a00c4e748520e0,1.07863832208,true
2418,1647642338,0x79070217fcbca35fe9f185925f66b3b243952373fe820e2b2efcc35e3a1acda4,1.13802151134,true
2419,1647638229,0xec4261101262555666f72ff4656a1ed45d866740d4a24464f73d233aee034e0c,1.30016156539,true
2420,1647634158,0x2896a5804d699fdcf976d682b2d90089ee37b90309cad59e2e02ad843615788b,1.20437861132,true
2421,1647629921,0xa9e71eda0298da5f941583eecd3c565dd9655d48041c3e5bb7dd518a1467805c,5.14534182672,true
2422,1647610295,0x8ed0041d3e139106ff22080570e516ec3f6a3d1aa4a2ebb82bd1265c455d1e51,1.36388001753,true
2423,1647604102,0x231ee14e2a184d6f5772c1b4b3b78bc8ccad602571b3e7548bd86772d249a352,1.10403816603,true
2424,1647599947,0x93394c67711deee65161643f2ae9ae0bf297e4ad2ef9fb88a3125163382cc735,1.18187633292,true
2425,1647595877,0xad6fc915571063bf081c3952571e3532fcb23c3a502dc5fbf563b686259470b6,1.14394387471,true
2426,1647591637,0x41150156953923d5089717c590d5cd202c93099ff4fcd5c5cb095cf387ac20b5,1.06364679216,true
2427,1647587524,0x3d1f0d8114c39c2a6e0ec15223b7025f6ec19a24d04ea2a705fea1af09da115f,1.11554760749,true
2428,1647583288,0x1c505d5be48636c1d5e403b0a84b890889d1756003c8478c0884bba5fae19870,1.37967013789,true
2429,1647574898,0xb50a0d95b40db0444241db4760f44f0148242dff48b2f0477fb324d2a66a9beb,1.10456935593,true
2430,1647570785,0x93ac80bf3975ab233785e92c5f515a8eb5df2aaefcb2bf36bda688b91f6acc1f,1.29360184596,true
2431,1647566592,0xa6121d6c0a9285d5e58da0c91f21c22deffe659245daa33caacdc266577cc887,1.26772948379,true
2432,1647562398,0x3e63589f4b0e2bc39e5748f98d123f76d1bc04ba8697ab7b3537f30b070368a4,1.05828139599,true
2433,1647558204,0x735bad3e1af505f10e6ffd91ebf5fd1052cf31b349dc8116d3debe55876f412c,1.14890967754,true
2434,1647554050,0x8b8caf45cd58ff555cc298fdb34ea79933874407cde020acca27e3520bcedbf5,1.19922172538,true
2435,1647549939,0x66c82fc751231aaed4c8c2bef2a1681397b23aa800189c974e43d48cb710191c,1.13255532911,true
